date,path,title,count,uniques
2022-09-16,/UAL-RE/ReBACH/actions,Actions · UAL-RE/ReBACH,3,1
2022-09-16,/UAL-RE/ReBACH/blob/avp_dev/.env.sample.ini,ReBACH/.env.sample.ini at avp_dev · UAL-RE/ReBACH,2,1
2022-09-16,/UAL-RE/ReBACH/blob/change_process/.flake8,ReBACH/.flake8 at change_process · UAL-RE/ReBACH,2,1
2022-09-16,/UAL-RE/ReBACH/commits/change_process/.flake8,History for .flake8 - UAL-RE/ReBACH,2,1
2022-09-16,/UAL-RE/ReBACH/fork,Fork UAL-RE/ReBACH,2,1
2022-09-16,/UAL-RE/redata-commons,GitHub - UAL-RE/redata-commons: Commons code used by ReDATA codebases,1,1
2022-09-16,/UAL-RE/redata-commons/blob/main/redata/commons/issue_request.py,redata-commons/issue_request.py at main · UAL-RE/redata-commons,1,1
2022-09-16,/UAL-RE/redata-commons/issues,Issues · UAL-RE/redata-commons · GitHub,1,1
2022-09-16,/UAL-RE/redata-docs,UAL-RE/redata-docs: A repo to serve general documentation regarding ReDATA so...,4,2
2022-09-16,/UAL-RE/redata-docs/issues,Issues · UAL-RE/redata-docs · GitHub,3,2
2022-09-16,/UAL-RE/redata-docs/tags,Tags · UAL-RE/redata-docs · GitHub,2,2
2022-09-16,/UAL-RE/ReQUIAM,UAL-RE/ReQUIAM: Identity and Access Management backend software for UA Resear...,4,2
2022-09-16,/UAL-RE/ReQUIAM/issues,Issues · UAL-RE/ReQUIAM · GitHub,4,2
2022-09-16,/UAL-RE/ReQUIAM/issues/180,Update Sphinx compile issue after upgrading to Python 3.9 and related package...,1,1
2022-09-16,/UAL-RE/ReQUIAM/issues/46,Comment field in manual override CSV files · Issue #46 · UAL-RE/ReQUIAM,1,1
2022-09-16,/UAL-RE/ReQUIAM_csv,UAL-RE/ReQUIAM_csv: Construct list of research themes and organization mappin...,5,2
2022-09-16,/UAL-RE/ReQUIAM_csv/issues,Issues · UAL-RE/ReQUIAM_csv,5,2
2022-09-16,/UAL-RE/ReQUIAM_csv/blob/master/.github/PULL_REQUEST_TEMPLATE/bug-pull-request.md,ReQUIAM_csv/bug-pull-request.md at master · UAL-RE/ReQUIAM_csv,1,1
2022-09-16,/UAL-RE/ReQUIAM_csv/branches,Branches · UAL-RE/ReQUIAM_csv,1,1
2022-09-16,/UAL-RE/ReQUIAM_csv/commit/3ce9459f6772cf6c398fd6ca6843114ab6101185,updating PR templates. be consistent with ReQUIAM · UAL-RE/ReQUIAM_csv@3ce9459,1,1
2022-09-16,/UAL-RE/ReQUIAM_csv/commits/master/.github/PULL_REQUEST_TEMPLATE/bug-pull-request.md,History for .github/PULL_REQUEST_TEMPLATE/bug-pull-request.md - UAL-RE/ReQUIA...,1,1
2022-09-16,/UAL-RE/ReQUIAM_csv/issues/31,Comparing Org Code spreadsheets · Issue #31 · UAL-RE/ReQUIAM_csv,1,1
2022-09-16,/UAL-RE/ReQUIAM_csv/issues/37,CSV updates · Issue #37 · UAL-RE/ReQUIAM_csv,1,1
2022-09-16,/UAL-RE/ReQUIAM_csv/releases/tag/v0.13.0,Release v0.13.0 · UAL-RE/ReQUIAM_csv,1,1
2022-09-16,/UAL-RE/ReQUIAM_csv/tree/master/docs,ReQUIAM_csv/docs at master · UAL-RE/ReQUIAM_csv,1,1
2022-09-16,/UAL-RE/uptime,UAL-RE/uptime: Uptime monitoring with @upptime,1,1
2022-09-16,/UAL-RE/uptime/issues/226,🛑 Afghan Respository is down · Issue #226 · UAL-RE/uptime,1,1
